cik,company_name,sector,stratum,form,section_type,n_attempt,n_ok,n_flagged,n_item_absent_from_toc,n_fail,fail_rate,flag_rate,n_pre2019,fail_rate_pre2019,fail_rate_2019plus,top_reason_code,n_low_confidence,median_words
77476,PEPSICO INC,consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,10150.5
77476,PEPSICO INC,consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,23.0
78003,PFIZER INC,healthcare,core,10-Q,MDA,34,18,16,0,0,0.0,0.4706,11,0.0,0.0,head_keyword_absent,0,22086.5
78003,PFIZER INC,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,68.5
79879,PPG INDUSTRIES INC,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,6185.0
79879,PPG INDUSTRIES INC,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,23.5
80661,PROGRESSIVE CORP/OH/,financials,core,10-Q,MDA,34,0,34,0,0,0.0,1.0,11,0.0,0.0,heading_regex_fallback,34,14555.0
80661,PROGRESSIVE CORP/OH/,financials,core,10-Q,RISK_FACTORS,34,0,34,0,0,0.0,1.0,11,0.0,0.0,heading_regex_fallback,34,41.0
86312,"TRAVELERS COMPANIES, INC.",financials,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,21278.5
86312,"TRAVELERS COMPANIES, INC.",financials,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,89.0
1032208,SEMPRA,utilities,extension,10-Q,MDA,34,30,4,0,0,0.0,0.1176,11,0.0,0.0,heading_regex_fallback,4,18481.5
1032208,SEMPRA,utilities,extension,10-Q,RISK_FACTORS,34,30,4,0,0,0.0,0.1176,11,0.0,0.0,heading_regex_fallback,4,167.0
89800,SHERWIN WILLIAMS CO,consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7061.0
89800,SHERWIN WILLIAMS CO,consumer,core,10-Q,RISK_FACTORS,34,31,0,3,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,3,96.0
92122,SOUTHERN CO,utilities,extension,10-Q,MDA,34,20,14,0,0,0.0,0.4118,11,0.0,0.0,head_keyword_absent,0,24585.5
92122,SOUTHERN CO,utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,42.0
92230,TRUIST FINANCIAL CORP,financials,core,10-Q,MDA,34,21,13,0,0,0.0,0.3824,11,0.0,0.0,head_keyword_absent,0,12230.0
92230,TRUIST FINANCIAL CORP,financials,core,10-Q,RISK_FACTORS,34,31,0,3,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,3,58.0
93410,CHEVRON CORP,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7684.0
93410,CHEVRON CORP,energy,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,93.0
97476,TEXAS INSTRUMENTS INC,tech,core,10-Q,RISK_FACTORS,34,0,34,0,0,0.0,1.0,11,0.0,0.0,heading_regex_fallback,34,31.0
97745,THERMO FISHER SCIENTIFIC INC.,industrials,extension,10-Q,MDA,34,32,2,0,0,0.0,0.0588,11,0.0,0.0,heading_regex_fallback,2,5609.5
97745,THERMO FISHER SCIENTIFIC INC.,industrials,extension,10-Q,RISK_FACTORS,34,32,2,0,0,0.0,0.0588,11,0.0,0.0,heading_regex_fallback,2,1188.0
100885,UNION PACIFIC CORP,industrials,extension,10-Q,MDA,34,24,10,0,0,0.0,0.2941,11,0.0,0.0,below_length_floor,10,6725.0
101829,RTX Corp,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11019.5
101829,RTX Corp,industrials,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,84.5
106535,WEYERHAEUSER CO,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7260.0
106535,WEYERHAEUSER CO,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,25.5
107263,"WILLIAMS COMPANIES, INC.",energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,9532.0
107263,"WILLIAMS COMPANIES, INC.",energy,core,10-Q,RISK_FACTORS,34,31,0,3,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,3,57.0
200406,JOHNSON & JOHNSON,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7449.5
200406,JOHNSON & JOHNSON,healthcare,core,10-Q,RISK_FACTORS,34,3,0,31,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,31,0.0
310158,"Merck & Co., Inc.",healthcare,core,10-Q,MDA,34,21,13,0,0,0.0,0.3824,11,0.0,0.0,heading_regex_fallback,13,11857.0
310764,STRYKER CORP,healthcare,core,10-Q,MDA,34,0,34,0,0,0.0,1.0,11,0.0,0.0,heading_regex_fallback,34,5670.5
313616,DANAHER CORP /DE/,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11672.0
313616,DANAHER CORP /DE/,industrials,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,187.5
316709,SCHWAB CHARLES CORP,financials,core,10-Q,MDA,34,30,4,0,0,0.0,0.1176,11,0.0,0.0,heading_regex_fallback,4,14611.5
316709,SCHWAB CHARLES CORP,financials,core,10-Q,RISK_FACTORS,34,30,4,0,0,0.0,0.1176,11,0.0,0.0,heading_regex_fallback,4,38.0
318154,AMGEN INC,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,6312.5
318154,AMGEN INC,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,3982.0
320193,Apple Inc.,tech,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,4359.5
320193,Apple Inc.,tech,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,1005.5
712515,ELECTRONIC ARTS INC.,tech,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,9981.0
712515,ELECTRONIC ARTS INC.,tech,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,8185.0
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,35.0
723125,MICRON TECHNOLOGY INC,tech,core,10-Q,MDA,34,21,13,0,0,0.0,0.3824,11,0.0,0.0,heading_regex_fallback,13,5297.0
723125,MICRON TECHNOLOGY INC,tech,core,10-Q,RISK_FACTORS,34,21,13,0,0,0.0,0.3824,11,0.0,0.0,heading_regex_fallback,13,12521.5
726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,MDA,34,23,11,0,0,0.0,0.3235,11,0.0,0.0,head_keyword_absent,0,16876.5
726728,REALTY INCOME CORP,materials_realestate,extension,10-Q,RISK_FACTORS,34,20,0,14,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,14,58.0
731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,MDA,34,26,8,0,0,0.0,0.2353,11,0.0,0.0,toc_recovered_f1,8,4537.5
731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,RISK_FACTORS,34,26,8,0,0,0.0,0.2353,11,0.0,0.0,toc_recovered_f1,8,103.0
732712,VERIZON COMMUNICATIONS INC,utilities,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,13590.5
732712,VERIZON COMMUNICATIONS INC,utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,37.0
732717,AT&T INC.,utilities,extension,10-Q,MDA,34,0,34,0,0,0.0,1.0,11,0.0,0.0,heading_regex_fallback,34,9500.0
753308,NEXTERA ENERGY INC,utilities,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,8341.0
753308,NEXTERA ENERGY INC,utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,117.0
764180,"ALTRIA GROUP, INC.",consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,20926.0
764180,"ALTRIA GROUP, INC.",consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,78.0
766704,WELLTOWER INC.,materials_realestate,extension,10-Q,MDA,34,25,9,0,0,0.0,0.2647,11,0.0,0.0,toc_recovered_f2,9,13741.0
766704,WELLTOWER INC.,materials_realestate,extension,10-Q,RISK_FACTORS,34,25,0,9,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,9,34.0
773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,4495.5
773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-Q,RISK_FACTORS,34,26,0,8,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,8,51.0
788784,PUBLIC SERVICE ENTERPRISE GROUP INC,utilities,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,9187.0
788784,PUBLIC SERVICE ENTERPRISE GROUP INC,utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,108.0
797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,5243.5
797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,10-Q,RISK_FACTORS,34,23,0,11,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,11,32.0
798354,FISERV INC,financials,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7609.5
798354,FISERV INC,financials,core,10-Q,RISK_FACTORS,34,3,1,30,0,0.0,0.0294,11,0.0,0.0,item_absent_from_toc,30,0.0
804328,QUALCOMM INC/DE,tech,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,22890.0
804328,QUALCOMM INC/DE,tech,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,86.0
813672,CADENCE DESIGN SYSTEMS INC,tech,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,6079.5
813672,CADENCE DESIGN SYSTEMS INC,tech,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11300.5
821189,EOG RESOURCES INC,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,8437.5
821189,EOG RESOURCES INC,energy,core,10-Q,RISK_FACTORS,34,3,0,31,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,31,0.0
829224,STARBUCKS CORP,consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,7919.0
829224,STARBUCKS CORP,consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,10,0.0,0.0,ok,0,48.0
831259,FREEPORT-MCMORAN INC,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,21475.5
831259,FREEPORT-MCMORAN INC,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,47.0
849399,Gen Digital Inc.,tech,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,5434.5
849399,Gen Digital Inc.,tech,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,10579.0
872589,"REGENERON PHARMACEUTICALS, INC.",healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11109.5
872589,"REGENERON PHARMACEUTICALS, INC.",healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,28726.5
875045,BIOGEN INC.,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,12394.0
875045,BIOGEN INC.,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11304.0
875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7160.5
875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,RISK_FACTORS,34,19,15,0,0,0.0,0.4412,11,0.0,0.0,toc_recovered_f1,0,754.0
882095,"GILEAD SCIENCES, INC.",healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,5623.5
882095,"GILEAD SCIENCES, INC.",healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,12268.0
885725,BOSTON SCIENTIFIC CORP,healthcare,core,10-Q,MDA,34,33,1,0,0,0.0,0.0294,11,0.0,0.0,toc_recovered_f1,0,11208.0
885725,BOSTON SCIENTIFIC CORP,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,49.5
886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,43464.0
886982,GOLDMAN SACHS GROUP INC,financials,core,10-Q,RISK_FACTORS,34,3,0,31,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,31,0.0
895126,EXPAND ENERGY Corp,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7472.5
895126,EXPAND ENERGY Corp,energy,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,73.0
895421,MORGAN STANLEY,financials,core,10-Q,RISK_FACTORS,34,0,0,34,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,34,0.0
896159,Chubb Ltd,financials,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,18842.5
896159,Chubb Ltd,financials,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,41.0
906107,VIVMARK RESIDENTIAL,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,9067.0
906107,VIVMARK RESIDENTIAL,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,42.0
915912,AVALONBAY COMMUNITIES INC,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,13574.5
915912,AVALONBAY COMMUNITIES INC,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,119.0
922224,PPL Corp,utilities,extension,10-Q,MDA,34,0,34,0,0,0.0,1.0,11,0.0,0.0,head_keyword_absent,0,15604.5
922224,PPL Corp,utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,29.0
927628,CAPITAL ONE FINANCIAL CORP,financials,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,60337.0
927628,CAPITAL ONE FINANCIAL CORP,financials,core,10-Q,RISK_FACTORS,34,32,2,0,0,0.0,0.0588,11,0.0,0.0,toc_recovered_f1,0,45.0
927653,MCKESSON CORP,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,8014.0
927653,MCKESSON CORP,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,51.0
936468,LOCKHEED MARTIN CORP,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,10490.5
936468,LOCKHEED MARTIN CORP,industrials,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,130.0
1099219,METLIFE INC,financials,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,36025.5
1099219,METLIFE INC,financials,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,68.0
1067983,BERKSHIRE HATHAWAY INC,financials,core,10-Q,MDA,34,33,1,0,0,0.0,0.0294,11,0.0,0.0,heading_regex_fallback,1,12934.5
1067983,BERKSHIRE HATHAWAY INC,financials,core,10-Q,RISK_FACTORS,34,33,1,0,0,0.0,0.0294,11,0.0,0.0,heading_regex_fallback,1,97.0
1318605,"Tesla, Inc.",consumer,core,10-Q,MDA,34,26,8,0,0,0.0,0.2353,11,0.0,0.0,head_foreign_item,0,6625.5
1318605,"Tesla, Inc.",consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,13531.0
1090012,DEVON ENERGY CORP/DE,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,6960.0
1090012,DEVON ENERGY CORP/DE,energy,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,28.5
1389170,Targa Resources Corp.,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,10692.5
1389170,Targa Resources Corp.,energy,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,40.0
87347,SLB LIMITED/NV,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,3639.5
1045609,"Prologis, Inc.",materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11466.5
1045609,"Prologis, Inc.",materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,36.0
715957,"DOMINION ENERGY, INC",utilities,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,8009.0
715957,"DOMINION ENERGY, INC",utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,131.0
73309,NUCOR CORP,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,5693.0
73309,NUCOR CORP,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,37.0
1018724,AMAZON COM INC,consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,6895.5
1018724,AMAZON COM INC,consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7353.5
1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,RISK_FACTORS,34,3,0,31,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,31,0.0
1035002,VALERO ENERGY CORP/TX,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11450.0
1035002,VALERO ENERGY CORP/TX,energy,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,32.0
1035267,INTUITIVE SURGICAL INC,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,14226.5
1035267,INTUITIVE SURGICAL INC,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,108.0
1039684,ONEOK INC /NEW/,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11233.0
1039684,ONEOK INC /NEW/,energy,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,127.0
1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,10-Q,MDA,34,4,30,0,0,0.0,0.8824,11,0.0,0.0,heading_regex_fallback,22,9148.0
1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,10-Q,RISK_FACTORS,34,12,22,0,0,0.0,0.6471,11,0.0,0.0,heading_regex_fallback,22,22.0
1047862,CONSOLIDATED EDISON INC,utilities,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,14803.0
1047862,CONSOLIDATED EDISON INC,utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,25.0
1051470,CROWN CASTLE INC.,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,8442.5
1051470,CROWN CASTLE INC.,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,24.0
1053507,AMERICAN TOWER CORP /MA/,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,13279.5
1053507,AMERICAN TOWER CORP /MA/,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,23.0
1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,tech,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,9552.5
1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,tech,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,48.0
1060391,"REPUBLIC SERVICES, INC.",utilities,extension,10-Q,MDA,34,9,25,0,0,0.0,0.7353,11,0.0,0.0,head_keyword_absent,0,10554.5
1060391,"REPUBLIC SERVICES, INC.",utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,39.5
1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,energy,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,15385.0
1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,energy,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,99.0
1065088,EBAY INC,financials,core,10-Q,MDA,34,14,20,0,0,0.0,0.5882,11,0.0,0.0,heading_regex_fallback,20,7291.0
1065088,EBAY INC,financials,core,10-Q,RISK_FACTORS,34,14,20,0,0,0.0,0.5882,11,0.0,0.0,heading_regex_fallback,20,6995.0
1065280,NETFLIX INC,consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,6960.5
1065280,NETFLIX INC,consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,39.0
1075531,Booking Holdings Inc.,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,11475.0
1075531,Booking Holdings Inc.,industrials,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,17738.0
1090727,UNITED PARCEL SERVICE INC,industrials,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,9517.5
1090727,UNITED PARCEL SERVICE INC,industrials,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,104.0
1091667,"CHARTER COMMUNICATIONS, INC. /MO/",consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,7050.5
1091667,"CHARTER COMMUNICATIONS, INC. /MO/",consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,42.0
1099590,MERCADOLIBRE INC,financials,core,10-Q,RISK_FACTORS,34,21,3,10,0,0.0,0.0882,11,0.0,0.0,item_absent_from_toc,10,31.0
1099800,Edwards Lifesciences Corp,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,3925.0
1099800,Edwards Lifesciences Corp,healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,49.0
1101239,EQUINIX INC,materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,12023.5
1101239,EQUINIX INC,materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,18222.0
1103982,"Mondelez International, Inc.",consumer,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,14273.0
1103982,"Mondelez International, Inc.",consumer,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,28.0
1800,ABBOTT LABORATORIES,healthcare,core,10-Q,MDA,34,22,12,0,0,0.0,0.3529,11,0.0,0.0,head_keyword_absent,0,3853.0
1800,ABBOTT LABORATORIES,healthcare,core,10-Q,RISK_FACTORS,34,2,0,32,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,32,0.0
31462,ECOLAB INC.,consumer,core,10-Q,MDA,34,1,33,0,0,0.0,0.9706,11,0.0,0.0,heading_regex_fallback,33,9129.5
31462,ECOLAB INC.,consumer,core,10-Q,RISK_FACTORS,34,1,33,0,0,0.0,0.9706,11,0.0,0.0,heading_regex_fallback,33,125.0
1551152,AbbVie Inc.,healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,5998.5
1551152,AbbVie Inc.,healthcare,core,10-Q,RISK_FACTORS,34,5,0,29,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,29,0.0
823768,WASTE MANAGEMENT INC,utilities,extension,10-Q,MDA,34,0,34,0,0,0.0,1.0,11,0.0,0.0,heading_regex_fallback,34,9177.5
823768,WASTE MANAGEMENT INC,utilities,extension,10-Q,RISK_FACTORS,34,0,34,0,0,0.0,1.0,11,0.0,0.0,heading_regex_fallback,34,41.0
1297996,"DIGITAL REALTY TRUST, INC.",materials_realestate,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,15303.5
1297996,"DIGITAL REALTY TRUST, INC.",materials_realestate,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,40.0
1109357,EXELON CORP,utilities,extension,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,21458.5
1109357,EXELON CORP,utilities,extension,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,36.5
1110803,"ILLUMINA, INC.",healthcare,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,4960.0
1110803,"ILLUMINA, INC.",healthcare,core,10-Q,RISK_FACTORS,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,176.5
1123360,GLOBAL PAYMENTS INC,financials,core,10-Q,MDA,34,34,0,0,0,0.0,0.0,11,0.0,0.0,ok,0,6589.5
1123360,GLOBAL PAYMENTS INC,financials,core,10-Q,RISK_FACTORS,34,29,0,5,0,0.0,0.0,11,0.0,0.0,item_absent_from_toc,5,59.0
